idcode,year,age,grade,not_smsa,south,ttl_exp,tenure,ln_wage,black,age2,ttl_exp2,tenure2
602,80,36,12,0,0,12.083333,12.083333,2.2921381,1,1296,146.00694,146.00694
602,82,38,12,0,0,14,14,1.5496877,1,1444,196,196
602,83,39,12,0,0,15,15,2.190907,1,1521,225,225
602,85,41,12,0,0,17.083334,17.083334,2.3264899,1,1681,291.8403,291.8403
604,75,29,12,1,0,.33333334,.33333334,1.2173958,0,841,.11111112,.11111112
604,77,31,12,1,0,1,1,1.3013138,0,961,1,1
604,82,36,12,0,0,1.25,.33333334,1.2089599,0,1296,1.5625,.11111112
604,83,37,12,1,0,1.3846154,.41666666,1.2089599,0,1369,1.9171599,.1736111
604,87,41,12,1,0,2.25,.25,1.5509013,0,1681,5.0625,.0625
604,88,43,12,1,0,2.8076923,.83333331,1.4304553,0,1849,7.8831358,.69444442
606,68,22,16,0,0,.53846157,.41666666,1.7668544,0,484,.28994086,.1736111
606,69,23,16,0,0,1.2884616,.41666666,1.4904344,0,529,1.6601332,.1736111
606,70,24,16,0,0,2.1923077,.75,1.6382855,0,576,4.8062129,.5625
606,71,25,16,0,0,3.2884617,1.5,2.0037048,0,625,10.81398,2.25
606,72,26,16,0,0,4.2307692,2.4166667,2.0697584,0,676,17.899408,5.8402781
606,73,27,16,0,0,5.25,3.4166667,2.0068054,0,729,27.5625,11.673612
606,75,29,16,0,0,6.0576925,5.4166665,1.8723214,0,841,36.695641,29.340277
606,77,31,16,0,0,7.3333335,7.3333335,2.0876532,0,961,53.777779,53.777779
606,78,32,16,0,0,8.4294872,8.416667,2.3095438,0,1024,71.056252,70.840286
606,80,34,16,0,0,9.8910255,0,2.1587734,0,1156,97.83239,0
606,83,37,16,0,0,12.391026,2.9166667,2.5988755,0,1369,153.53752,8.5069447
606,87,41,16,0,0,15.852564,.91666669,.18566018,0,1681,251.30379,.84027779
606,88,42,16,0,0,17.198717,1.0833334,.60847497,0,1764,295.79587,1.1736112
608,68,25,16,0,0,.46153846,0,1.8856028,0,625,.21301775,0
608,75,31,16,0,0,1.9166666,1.9166666,1.7568084,0,961,3.6736109,3.6736109
608,77,34,16,0,0,3.1666667,3.1666667,1.7603885,0,1156,10.027779,10.027779
608,78,35,16,0,0,3.724359,.58333331,1.5811073,0,1225,13.870851,.34027776
608,87,44,16,0,0,9.1474361,1.6666666,1.860938,0,1936,83.675591,2.7777777
608,88,45,16,0,1,9.3012819,1.8333334,2.1623428,0,2025,86.513847,3.3611112
609,68,18,12,0,0,.69230771,,1.4935614,0,324,.47928998,
609,69,19,12,0,0,1.6923077,,1.5847453,0,361,2.8639054,
609,70,20,12,0,0,2.3269231,.58333331,1.5847453,0,400,5.4145713,.34027776
609,71,21,12,0,0,3.4038463,.083333336,1.5394455,0,441,11.586169,.006944445
609,72,22,12,0,0,4.3076925,.91666669,1.6777167,0,484,18.556215,.84027779
609,85,35,12,0,0,6.1538463,4.3333335,2.341254,0,1225,37.869823,18.777779
609,88,38,12,0,0,9.5576925,7.75,2.3090057,0,1444,91.349487,60.0625
612,69,24,11,0,0,.03846154,0,1.4347208,1,576,.0014792901,0
612,70,25,11,0,0,.16666667,.16666667,1.5439229,1,625,.02777778,.02777778
612,72,27,11,0,0,.83333331,.83333331,1.5723562,1,729,.69444442,.69444442
612,78,33,11,0,0,1.4679487,.66666669,2.0750277,1,1089,2.1548734,.44444448
612,87,42,11,0,0,3.275641,.91666669,1.4943682,1,1764,10.729824,.84027779
614,72,26,12,0,0,4.8269229,4,2.1477203,0,676,23.299185,16
614,73,27,12,0,0,6.0192308,5.1666665,1.8064357,0,729,36.23114,26.694443
614,85,39,12,0,0,17,17,2.4167769,0,1521,289,289
614,87,41,12,0,0,19,19,2.480577,0,1681,361,361
614,88,42,12,0,0,20.346153,20.333334,2.480603,0,1764,413.96594,413.44446
615,73,20,13,0,0,2.4807692,1.1666666,1.6681629,0,400,6.1542158,1.361111
615,77,24,13,0,0,4.0576925,.83333331,1.6094377,0,576,16.464869,.69444442
616,73,23,17,0,0,1.4615384,.083333336,1.5723562,0,529,2.1360946,.006944445
617,73,27,17,0,0,4.2307692,1.5,1.9424477,0,729,17.899408,2.25
617,75,28,17,0,0,5.0961537,1.4166666,2.6086769,0,784,25.970783,2.0069444
617,77,30,17,0,0,5.5961537,3.3333333,2.4131789,0,900,31.316936,11.111111
617,78,31,17,0,0,6.0384617,4.4166665,2.5916626,0,961,36.46302,19.506943
617,82,35,17,0,0,9.5769234,8.333333,2.6195829,0,1225,91.717461,69.444443
617,85,38,17,0,0,12.153846,11.333333,2.8467205,0,1444,147.71597,128.44444
617,87,40,17,0,0,13.692307,13.333333,2.9599831,0,1600,187.47928,177.77777
617,88,42,17,0,0,14.75,14.75,2.9912939,0,1764,217.5625,217.5625
618,71,22,16,0,0,1.3461539,.083333336,2.1668236,0,484,1.8121302,.006944445
618,87,38,16,0,1,3.2884614,.91666669,2.0434759,0,1444,10.813979,.84027779
618,88,40,16,0,1,4.75,2.4166667,2.0717626,0,1600,22.5625,5.8402781
619,68,23,9,0,0,5.25,5.25,1.9812641,0,529,27.5625,27.5625
619,73,28,9,0,0,5.4807692,.25,2.8210421,0,784,30.03883,.0625
619,75,30,9,0,0,5.4807692,2.3333333,1.3913487,0,900,30.03883,5.4444442
619,77,32,9,0,0,5.8269229,4.25,3.623841,0,1024,33.95303,18.0625
620,71,21,15,0,0,3.5,2.25,2.1036446,0,441,12.25,5.0625
620,72,22,15,0,0,4.5769234,3.3333333,2.0506585,0,484,20.948227,11.111111
621,68,25,12,0,0,1.9166666,1.9166666,2.0254846,0,625,3.6736109,3.6736109
622,68,24,7,0,0,.86538464,.66666669,1.5217319,0,576,.74889058,.44444448
622,71,27,7,0,0,1.5,.16666667,1.5394455,0,729,2.25,.02777778
623,77,32,5,0,0,.23076923,.16666667,1.3846956,0,1024,.053254437,.02777778
623,80,35,5,0,0,1.2307693,1.0833334,1.2424827,0,1225,1.514793,1.1736112
624,75,31,12,0,0,.33333334,.33333334,1.8723214,0,961,.11111112,.11111112
624,77,33,12,0,0,1.3333334,.16666667,1.3212559,0,1089,1.7777779,.02777778
624,78,34,12,0,0,1.3333334,.66666669,2.0144031,0,1156,1.7777779,.44444448
624,80,36,12,0,0,2.2179487,1,1.7533083,0,1296,4.9192963,1
624,82,38,12,0,0,3.2179487,.5,1.6094379,0,1444,10.355194,.25
624,83,39,12,0,0,4.2179489,1.5,1.6645663,0,1521,17.791094,2.25
624,85,41,12,0,0,6.1794872,1.4166666,1.9051521,0,1681,38.186062,2.0069444
624,88,45,12,0,0,9.583333,4.8333335,2.3090057,0,2025,91.840271,23.361113
625,69,22,16,0,0,.51282054,.33333334,1.7835956,0,484,.2629849,.11111112
625,70,23,16,0,0,1.5705128,1.4166666,1.9679759,0,529,2.4665103,2.0069444
625,71,24,16,0,0,2.5705128,2.4166667,2.3180544,0,576,6.6075358,5.8402781
625,72,25,16,0,0,3.5897436,3.4166667,2.1797028,0,625,12.886259,11.673612
626,75,22,16,0,0,3.75,.33333334,1.3997172,0,484,14.0625,.11111112
626,77,24,16,0,0,4.75,1,1.753038,0,576,22.5625,1
626,78,25,16,0,0,5.7692308,2.0833333,1.8088379,0,625,33.284023,4.3402777
626,80,27,16,0,0,7.6538463,4,1.9103118,0,729,58.581364,16
627,68,19,12,0,0,.61538464,.33333334,1.6947511,0,361,.37869826,.11111112
627,69,20,12,0,0,1.4038463,.41666666,1.9389166,0,400,1.9707843,.1736111
627,70,21,12,0,0,2.4615386,1.5,1.990521,0,441,6.0591722,2.25
627,71,22,12,0,0,3.4423077,2.5,1.9885755,0,484,11.849483,6.25
627,72,23,12,0,0,3.7884617,3,1.9916197,0,529,14.352442,9
627,73,24,12,0,0,4.9423075,1.1666666,1.8517513,0,576,24.426403,1.361111
628,68,24,12,0,0,.28846154,0,1.4039489,0,576,.083210059,0
628,71,27,12,0,0,1.1923077,.33333334,1.4373089,0,729,1.4215977,.11111112
628,72,28,12,0,0,2,1.4166666,1.4545732,0,784,4,2.0069444
628,73,29,12,0,0,2.5384614,2.3333333,1.4335473,0,841,6.4437866,5.4444442
628,75,31,12,0,0,4.3333335,4.3333335,1.4203362,0,961,18.777779,18.777779
628,77,33,12,0,0,5.1987181,.33333334,1.4274157,0,1089,27.02667,.11111112
628,78,34,12,0,0,6.2564106,1,1.5035775,0,1156,39.142673,1
628,80,36,12,0,0,8.1410255,.75,1.6479478,0,1296,66.276299,.5625
628,82,38,12,0,0,10.02564,2.75,1.6094379,0,1444,100.51347,7.5625
628,83,39,12,0,0,11.02564,3.75,1.7515776,0,1521,121.56475,14.0625
628,87,43,12,0,0,11.141026,5.9166665,1.499687,0,1849,124.12245,35.006943
630,71,19,12,0,0,2.0961537,1.5,1.8086902,0,361,4.3938603,2.25
630,72,20,12,0,0,3.0769231,2.5,1.7730269,0,400,9.4674559,6.25
630,73,21,12,0,0,4.0576921,3.4166667,1.8951015,0,441,16.464865,11.673612
630,75,23,12,0,0,5,2,1.8539723,0,529,25,4
633,70,22,12,0,0,1.8717948,1.25,1.8936168,1,484,3.5036159,1.5625
633,72,24,12,0,0,3.25,3.25,1.9024588,1,576,10.5625,10.5625
634,68,23,12,0,0,1.25,1.25,1.6853613,0,529,1.5625,1.5625
635,68,20,12,0,0,.25,0,1.6270928,0,400,.0625,0
635,73,25,12,0,0,1.1923077,.75,1.4985893,0,625,1.4215977,.5625
635,75,27,12,0,0,1.8653846,1.0833334,1.687399,0,729,3.4796596,1.1736112
635,77,29,12,0,0,2.3269231,.33333334,1.7211679,0,841,5.4145713,.11111112
635,80,32,12,0,0,3.8269231,1.9166666,1.7533083,0,1024,14.645341,3.6736109
635,82,34,12,0,0,4.6346154,.41666666,1.781709,0,1156,21.47966,.1736111
635,83,35,12,0,0,4.9038463,1,1.621366,0,1225,24.047709,1
635,85,37,12,0,0,6.5769229,.083333336,1.0533996,0,1369,43.255917,.006944445
635,87,39,12,0,0,8.25,1,1.9957685,0,1521,68.0625,1
635,88,40,12,0,0,9.6923075,2.4166667,2.0175829,0,1600,93.940826,5.8402781
636,68,22,12,0,0,1.4166666,1.4166666,1.6119789,1,484,2.0069444,2.0069444
636,69,22,12,0,0,2.1858974,.83333331,1.5175365,1,484,4.7781472,.69444442
636,70,23,12,0,0,2.3397436,.25,1.6570657,1,529,5.4744,.0625
636,75,28,12,0,0,3.0897436,1.3333334,1.3351789,1,784,9.5465155,1.7777779
636,88,42,12,1,1,3.3397436,.16666667,.99967235,1,1764,11.153888,.02777778
637,68,19,11,0,0,.67307693,.58333331,1.6017749,0,361,.45303255,.34027776
637,69,20,11,0,0,1,.083333336,1.3616014,0,400,1,.006944445
638,72,22,16,0,0,1.474359,.75,1.5679017,0,484,2.1737347,.5625
638,73,22,16,0,0,2.3205128,1.3333334,2.1314898,0,484,5.3847795,1.7777779
638,75,24,16,0,0,3.4166667,3.4166667,2.3193352,0,576,11.673612,11.673612
638,77,26,16,0,0,5.3333335,5.3333335,2.0144031,0,676,28.444447,28.444447
638,78,28,16,0,0,6.6666665,6.6666665,2.016763,0,784,44.444443,44.444443
638,82,31,16,0,0,7.2307692,.58333331,2.3025851,0,961,52.284023,.34027776
638,83,32,16,0,0,7.6346154,.91666669,2.3025851,0,1024,58.287354,.84027779
639,68,25,13,0,0,5.25,5.25,1.9160235,0,625,27.5625,27.5625
641,83,37,18,0,0,6.9551282,5.25,1.9997388,0,1369,48.37381,27.5625
641,85,39,18,0,0,8.9551277,7.3333335,2.3768208,0,1521,80.194313,53.777779
641,87,41,18,0,0,10.955128,9.333333,2.5540853,0,1681,120.01482,87.111107
641,88,42,18,0,0,12.089743,10.666667,2.9117904,0,1764,146.16188,113.77779
642,72,26,17,0,0,4.8461537,.58333331,2.25208,0,676,23.485207,.34027776
642,73,27,17,0,0,5.7884617,1.0833334,2.4643538,0,729,33.50629,1.1736112
642,75,29,17,0,0,6.7884617,2.25,2.3568301,0,841,46.083214,5.0625
642,77,31,17,0,0,6.7884617,2.9166667,2.4899614,0,961,46.083214,8.5069447
642,82,36,17,0,0,9.5769234,1.0833334,1.9095426,0,1296,91.717461,1.1736112
642,83,37,17,0,0,9.5769234,1.25,1.9095426,0,1369,91.717461,1.5625
642,87,41,17,0,0,10.346154,.33333334,1.9004589,0,1681,107.04291,.11111112
643,83,35,15,0,0,8.9423075,2.6666667,2.2247012,0,1225,79.964867,7.1111116
643,85,37,15,0,0,10.596154,.66666669,1.8753798,0,1369,112.27848,.44444448
643,87,39,15,0,0,12.557693,.58333331,2.6298172,0,1521,157.69565,.34027776
643,88,40,15,0,0,14.019231,2.0833333,2.5413861,0,1600,196.53883,4.3402777
644,80,26,17,0,0,5.6602564,.16666667,1.9860057,0,676,32.038502,.02777778
644,82,28,17,0,0,7.5448718,.33333334,2.1198628,0,784,56.925091,.11111112
644,87,33,17,0,0,12.506411,.41666666,2.3354824,0,1089,156.41031,.1736111
644,88,34,17,0,0,13.429487,1.1666666,2.2667031,0,1156,180.35112,1.361111
645,77,24,15,0,0,2.5641026,.66666669,1.545998,0,576,6.5746226,.44444448
645,78,25,15,0,0,3.6602564,1.8333334,1.8381525,0,625,13.397477,3.3611112
645,80,27,15,0,0,5.0448718,0,1.4893423,0,729,25.450731,0
645,82,29,15,0,0,5.0641026,.5,1.9764519,0,841,25.645136,.25
646,68,22,16,0,0,1,.41666666,2.3227365,0,484,1,.1736111
646,69,23,16,0,0,2,1.3333334,2.4412858,0,529,4,1.7777779
646,70,24,16,0,0,3.0576923,2.4166667,2.6347189,0,576,9.3494825,5.8402781
646,71,25,16,0,0,4,2.5833333,2.3049133,0,625,16,6.6736107
646,72,26,16,0,0,5.0576925,1.0833334,2.5140975,0,676,25.580254,1.1736112
646,75,29,16,0,0,7.1153846,2.25,2.4997175,0,841,50.628696,5.0625
646,77,31,16,0,0,7.9807692,4.25,1.753038,0,961,63.692677,18.0625
646,78,32,16,0,0,9,5.3333335,3.1476858,0,1024,81,28.444447
646,80,34,16,0,0,10.846154,7.25,3.1955099,0,1156,117.63906,52.5625
646,82,36,16,0,0,12.730769,9.25,2.7330678,0,1296,162.07248,85.5625
646,83,37,16,0,0,13.653846,10.25,3.0043406,0,1369,186.42751,105.0625
646,85,39,16,0,0,15.5,12.25,2.3768208,0,1521,240.25,150.0625
646,87,41,16,0,0,17.346153,14.25,2.5778577,0,1681,300.88904,203.0625
646,88,42,16,0,0,18.76923,15.666667,2.7144709,0,1764,352.284,245.44446
647,68,22,12,0,0,2.9166667,2.9166667,1.8778515,0,484,8.5069447,8.5069447
648,77,30,13,0,0,7.6730766,1.9166666,2.3040826,1,900,58.876106,3.6736109
648,78,31,13,0,0,8.8269234,3,2.1505268,1,961,77.914574,9
648,80,33,13,0,0,10.711538,4.9166665,1.8020984,1,1089,114.73705,24.173609
648,82,35,13,0,0,12.403846,6.9166665,2.2082744,1,1225,153.85539,47.840275
648,83,36,13,0,0,13.326923,7.8333335,2.2909901,1,1296,177.60689,61.361115
649,68,20,12,0,0,.41666666,.41666666,1.6270928,1,400,.1736111,.1736111
651,83,39,11,0,0,1.25,1.25,1.3862944,0,1521,1.5625,1.5625
652,69,22,12,0,0,2,.91666669,1.7288455,0,484,4,.84027779
652,70,23,12,0,0,3.0576923,2,1.8759176,0,529,9.3494825,4
652,71,24,12,0,0,4.0384617,3,2.0303724,0,576,16.309174,9
652,72,25,12,0,0,5.0384617,3.9166667,2.0170417,0,625,25.386097,15.340279
652,73,26,12,0,0,6.0384617,5,1.956795,0,676,36.46302,25
652,75,28,12,0,0,7.0384617,7,1.9449443,0,784,49.539944,49
652,77,30,12,0,0,8.0384617,0,2.0913637,0,900,64.616867,0
652,78,31,12,0,0,9.0384617,1,2.05147,0,961,81.693787,1
653,69,19,12,0,0,.5,.5,1.6524037,0,361,.25,.25
653,70,20,12,0,0,1.5833334,1.5833334,1.7902042,0,400,2.5069447,2.5069447
653,71,21,12,0,0,2.5833333,2.5833333,1.8480508,0,441,6.6736107,6.6736107
653,72,22,12,0,0,3.5833333,3.5,1.9056486,0,484,12.840278,12.25
653,73,23,12,0,0,4.5833335,4.5833335,1.8920666,0,529,21.006947,21.006947
653,75,25,12,0,0,6.5833335,6.5833335,2.0126474,0,625,43.340279,43.340279
653,77,27,12,0,0,8.583333,8.583333,1.9244784,0,729,73.673607,73.673607
653,78,28,12,0,0,9.1025639,9.083333,1.8808718,0,784,82.856667,82.506935
654,83,39,14,0,1,6.2307692,2.5833333,1.7227663,0,1521,38.822483,6.6736107
654,85,41,14,0,1,8.2307692,2.5,1.9249544,0,1681,67.74556,6.25
654,87,43,14,0,1,10,1.5,1.9900711,0,1849,100,2.25
654,88,44,14,0,1,11.25,2.3333333,2.0456409,0,1936,126.5625,5.4444442
655,82,38,13,1,0,6.8717957,.58333331,1.7630167,0,1444,47.221577,.34027776
655,83,39,13,1,0,6.8717957,1.5,1.6369145,0,1521,47.221577,2.25
655,85,41,13,1,0,8.6794882,1.8333334,2.3826275,0,1681,75.333511,3.3611112
655,87,43,13,1,0,9.9102573,.25,2.632225,0,1849,98.213203,.0625
655,88,45,13,1,0,11.314103,.5,2.6323462,0,2025,128.00893,.25
656,68,22,10,0,0,.67307693,.33333334,1.6270928,0,484,.45303255,.11111112
656,69,23,10,0,0,1.6730769,1.25,1.7670667,0,529,2.7991862,1.5625
656,70,24,10,0,0,2.8076923,2.4166667,2.1188638,0,576,7.8831358,5.8402781
656,71,25,10,0,0,3.7115386,3.3333333,1.688623,0,625,13.775518,11.111111
656,72,26,10,0,0,4.7692308,4.3333335,2.0026944,0,676,22.745564,18.777779
656,73,27,10,0,0,5.7884617,5.4166665,1.8261089,0,729,33.50629,29.340277
656,75,29,10,0,0,7.25,7.25,1.5855049,0,841,52.5625,52.5625
656,88,42,10,0,0,7.3269229,2.0833333,1.7291871,0,1764,53.6838,4.3402777
658,75,22,13,0,0,3.5,1.25,1.7968141,0,484,12.25,1.5625
658,77,24,13,0,1,4.0769229,.083333336,1.6228406,0,576,16.6213,.006944445
659,78,27,17,0,0,1.7371795,1.0833334,2.0144031,0,729,3.0177927,1.1736112
659,82,31,17,0,0,5.4294872,,2.0149031,0,961,29.479332,
659,83,32,17,0,0,5.4294872,.25,3.1796548,0,1024,29.479332,.0625
659,85,35,17,0,0,7.2371798,.41666666,2.1928341,0,1225,52.37677,.1736111
659,87,36,17,0,0,9.2371798,2.3333333,2.3578837,0,1296,85.325493,5.4444442
659,88,38,17,0,0,10.583334,3.6666667,2.2756555,0,1444,112.00696,13.444445
660,78,24,18,0,0,3.0384614,.25,1.7912596,0,576,9.2322483,.0625
660,80,26,18,0,0,4.0576921,1.4166666,2.2332616,0,676,16.464865,2.0069444
660,85,31,18,0,0,8.9038458,.083333336,1.8629401,0,961,79.278473,.006944445
660,87,33,18,0,0,10.903846,2.0833333,1.7923162,0,1089,118.89385,4.3402777
661,88,44,18,0,0,2.6153846,1.0833334,2.3201435,0,1936,6.8402367,1.1736112
663,71,19,12,0,0,.94230771,.58333331,1.9885755,0,361,.8879438,.34027776
663,72,20,12,0,0,2.0192308,1.6666666,2.1120927,0,400,4.0772934,2.7777777
663,73,21,12,0,0,3.1153846,2.75,2.0229352,0,441,9.7056208,7.5625
663,75,23,12,0,0,4.6666665,4.6666665,2.216187,0,529,21.777777,21.777777
664,78,32,12,0,0,.17307693,.16666667,1.2095437,0,1024,.029955624,.02777778
664,83,37,12,0,0,2.8269231,0,2.3577135,0,1369,7.9914942,0
664,87,41,12,0,0,4.9423079,.16666667,1.1560183,0,1681,24.426409,.02777778
664,88,42,12,0,0,6.3653851,1.5833334,1.2873545,0,1764,40.518127,2.5069447
665,68,19,8,0,1,.67307693,0,1.4820668,0,361,.45303255,0
665,69,20,8,0,1,1.6153846,.91666669,1.680055,0,400,2.6094673,.84027779
665,70,21,8,0,1,2.2884617,1.1666666,1.623966,0,441,5.2370567,1.361111
665,71,22,8,0,1,2.7884617,.5,1.8094723,0,484,7.7755184,.25
665,75,26,8,0,1,3.3269231,.083333336,1.910543,0,676,11.068418,.006944445
665,77,28,8,0,1,4.2884617,2,2.0370207,0,784,18.390903,4
665,80,31,8,0,1,6.8269234,1.0833334,1.0601611,0,961,46.606884,1.1736112
665,82,33,8,0,1,8.6730766,3.1666667,1.2527629,0,1089,75.22226,10.027779
665,83,34,8,0,1,9.6538458,4.0833335,1.0000949,0,1156,93.196739,16.673613
665,85,36,8,0,1,11.653846,6,1.9696907,0,1296,135.81212,36
665,87,38,8,0,1,13.653846,8.083333,1.6535988,0,1444,186.42751,65.340271
665,88,40,8,0,1,14.923077,9.416667,2.3090057,0,1600,222.69821,88.673615
666,70,22,18,0,0,1.9551282,.83333331,1.8246244,0,484,3.8225262,.69444442
666,71,23,18,0,0,2.7051282,1.3333334,2.1410255,0,529,7.3177185,1.7777779
666,72,24,18,0,0,3.7051282,.91666669,2.287482,0,576,13.727975,.84027779
666,73,25,18,0,0,4.724359,1.1666666,2.0911498,0,625,22.319569,1.361111
666,75,27,18,0,0,5.224359,2.8333333,1.9521642,0,729,27.293928,8.0277777
666,78,30,18,0,0,7.2435899,5.8333335,2.3095438,0,900,52.469593,34.027779
669,68,18,12,0,0,.76923078,.5,1.8094143,0,324,.59171599,.25
669,69,19,12,0,0,1.7692308,.58333331,1.9031991,0,361,3.1301777,.34027776
669,70,20,12,0,0,2.846154,1.6666666,1.990521,0,400,8.1005926,2.7777777
670,68,24,16,0,0,1,0,2.0292189,0,576,1,0
670,70,26,16,0,0,3.1153846,2,2.2072749,0,676,9.7056208,4
670,71,27,16,0,0,4.0576925,2.9166667,2.3224308,0,729,16.464869,8.5069447
670,73,29,16,0,0,5,5,2.4346032,0,841,25,25
670,75,31,16,0,0,6.9166665,6.9166665,2.1824768,0,961,47.840275,47.840275
670,77,33,16,0,0,8.916667,8.916667,2.405093,0,1089,79.50695,79.50695
670,78,34,16,0,0,10,10,2.3856313,0,1156,100,100
670,80,36,16,0,0,12,12,2.4789221,0,1296,144,144
670,82,38,16,0,0,13.916667,13.916667,2.7120421,0,1444,193.67361,193.67361
670,83,39,16,0,0,14.935898,14.916667,2.4329891,0,1521,223.08104,222.50696
670,85,41,16,0,0,16.935898,16.916666,2.3768208,0,1681,286.82465,286.17358
670,87,43,16,0,0,19,19,2.2546301,0,1849,361,361
670,88,44,16,0,0,20.333334,20.333334,2.2698486,0,1936,413.44446,413.44446
671,68,25,12,0,0,1,0,2.032558,0,625,1,0
671,77,34,12,0,0,2.2307692,1.3333334,1.5523676,0,1156,4.9763312,1.7777779
671,78,35,12,0,1,2.6153846,1.75,1.5035775,0,1225,6.8402367,3.0625
671,80,37,12,0,1,3.6153846,1.5,1.3966334,0,1369,13.071006,2.25
671,82,39,12,0,1,5.5,3.5,1.5892347,0,1521,30.25,12.25
671,83,40,12,0,1,6.4807692,4.4166665,1.5988145,0,1600,42.00037,19.506943
671,85,42,12,0,1,8.4038458,.5,1.618358,0,1764,70.624626,.25
671,87,44,12,0,1,10.365385,.25,1.6535988,0,1936,107.44121,.0625
671,88,45,12,0,1,11.788462,1.6666666,1.6550792,0,2025,138.96783,2.7777777
672,69,20,12,0,0,2,.16666667,1.6524037,0,400,4,.02777778
672,70,21,12,0,0,2.9423077,1.0833334,1.5439229,0,441,8.6571751,1.1736112
673,68,23,12,0,0,.75,.25,1.6270928,1,529,.5625,.0625
674,68,20,12,0,0,1,0,1.8502364,1,400,1,0
674,70,22,12,0,0,1.4423077,.083333336,1.9031991,1,484,2.0802515,.006944445
674,71,23,12,0,0,1.6153846,.16666667,1.9841311,1,529,2.6094673,.02777778
674,75,27,12,0,0,2.6153846,1.25,1.925431,1,729,6.8402367,1.5625
674,77,29,12,0,0,3.3846154,2.9166667,1.8546993,1,841,11.455622,8.5069447
675,75,25,18,0,0,2.2115386,1.25,2.1336865,0,625,4.890903,1.5625
675,77,27,18,0,0,3.2115386,1.75,2.4448857,0,729,10.31398,3.0625
675,78,28,18,0,0,4.2884617,2.8333333,2.5456405,0,784,18.390903,8.0277777
676,73,20,14,0,0,1.7692308,.5,2.3498373,0,400,3.1301777,.25
676,75,22,14,0,0,2.7692308,2.5,2.4557698,0,484,7.6686397,6.25
676,77,24,14,0,0,3.5384617,.58333331,2.3451445,0,576,12.520711,.34027776
676,78,25,14,0,0,4.6730771,1.75,2.3081558,0,625,21.83765,3.0625
676,80,27,14,0,0,6.5576925,3.5833333,2.4464555,0,729,43.00333,12.840278
676,82,29,14,0,0,8.4423075,5.5833335,2.460443,0,841,71.272552,31.173613
676,83,30,14,0,0,9.4807692,6.6666665,2.5415485,0,900,89.884987,44.444443
676,85,32,14,0,0,11.365385,8.583333,2.5996315,0,1024,129.17198,73.673607
676,87,34,14,0,0,13.365385,10.583333,2.846308,0,1156,178.63351,112.00694
677,68,24,18,0,0,1,0,2.3449323,0,576,1,0
678,75,32,9,0,0,2.1410258,1.75,1.0370717,1,1024,4.5839915,3.0625
679,80,36,13,0,0,.57692307,.33333334,2.038487,0,1296,.33284023,.11111112
679,82,38,13,0,0,2.4615386,2.0833333,2.109,0,1444,6.0591722,4.3402777
679,83,39,13,0,0,3.4615386,3.0833333,2.0355024,0,1521,11.982249,9.5069437
679,85,41,13,0,0,5.1666665,5.1666665,2.025598,0,1681,26.694443,26.694443
679,87,43,13,0,0,7.1666665,7.0833335,1.969285,0,1849,51.361111,50.173615
679,88,,13,0,0,8.6282053,,2.114449,0,,74.44593,
681,69,22,12,0,0,1.1666666,.25,1.3362836,1,484,1.361111,.0625
681,70,23,12,0,0,1.5320512,.58333331,1.4793844,1,529,2.3471808,.34027776
681,71,24,12,0,0,2.3589742,.75,1.4986231,1,576,5.5647593,.5625
681,75,28,12,0,0,3.5705128,2.3333333,.88889146,1,784,12.748562,5.4444442
681,80,33,12,0,0,4.3782053,.91666669,1.2590117,1,1089,19.168682,.84027779
681,82,35,12,0,0,4.8782053,1.5833334,1.2912728,1,1225,23.796886,2.5069447
681,83,36,12,0,0,5.6282053,.91666669,1.4549668,1,1296,31.676695,.84027779
681,88,41,12,0,0,11.012821,3.9166667,1.8231976,1,1681,121.28223,15.340279
683,82,38,17,0,0,4.166667,.16666667,1.8961195,0,1444,17.361115,.02777778
683,83,39,17,0,0,5.1858978,1.25,2.2236619,0,1521,26.893536,1.5625
683,85,41,17,0,0,7.1858978,3.1666667,2.4159777,0,1681,51.637127,10.027779
683,87,43,17,0,0,9.1858978,5.25,2.5223782,0,1849,84.380722,27.5625
683,88,45,17,0,0,10.551283,6.5833335,2.5477073,0,2025,111.32957,43.340279
684,70,19,12,0,0,.44230771,.41666666,1.3362836,0,361,.19563611,.1736111
684,71,19,12,0,0,1.3461539,0,1.734189,0,361,1.8121302,0
684,72,20,12,0,0,2.3461537,1.8333334,2.0724576,0,400,5.5044374,3.3611112
684,73,22,12,0,0,3.3846154,2.9166667,2.0874736,0,484,11.455622,8.5069447
684,80,28,12,0,0,4,.58333331,1.8860892,0,784,16,.34027776
684,82,30,12,0,0,5.3846154,2.0833333,1.8880942,0,900,28.994083,4.3402777
684,83,31,12,0,0,6.3461537,.91666669,1.8574377,0,961,40.273666,.84027779
684,85,34,12,0,0,8.3461533,3,1.8188673,0,1156,69.658272,9
684,87,35,12,0,0,10.346153,1.75,2.084861,0,1225,107.04288,3.0625
684,88,37,12,0,0,11.711538,3.1666667,2.4518931,0,1369,137.16013,10.027779
685,68,20,11,0,0,.15384616,.083333336,.95374781,1,400,.023668641,.006944445
686,71,18,12,0,0,.17307693,.16666667,1.3591214,1,324,.029955624,.02777778
686,83,30,12,0,0,1.5320512,0,1.1776936,1,900,2.3471808,0
687,72,18,12,0,0,4.1025643,.75,1.6285261,0,324,16.831034,.5625
